date,site,block,plot,cage_ID,Species,Tick_ID,death_t_f,Experiment ,
8/19/2018,Intermediate,3,Partial,I3W1,DEVA,2049,0,3,
8/19/2018,Intermediate,3,Partial,I3W1,DEVA,2050,0,3,
8/19/2018,Intermediate,3,Partial,I3W1,DEVA,2051,0,3,
8/19/2018,Intermediate,3,Partial,I3W1,DEVA,2052,0,3,
8/19/2018,Intermediate,3,Partial,I3W1,DEVA,2053,0,3,
8/19/2018,Intermediate,3,Partial,I3W1,DEVA,2054,0,3,
8/19/2018,Intermediate,3,Partial,I3W1,DEVA,2055,0,3,
8/19/2018,Intermediate,3,Partial,I3W1,DEVA,2056,1,3,
8/19/2018,Intermediate,3,Partial,I3W1,DEVA,2057,1,3,
8/19/2018,Intermediate,3,Partial,I3W1,DEVA,2058,1,3,
8/19/2018,Intermediate,3,Partial,I3W1,DEVA,2059,1,3,
8/19/2018,Intermediate,3,Partial,I3W1,DEVA,2060,1,3,
8/19/2018,Intermediate,3,Partial,I3W1,DEVA,2061,1,3,
8/19/2018,Intermediate,3,Partial,I3W1,DEVA,2062,1,3,
8/19/2018,Intermediate,3,Partial,I3W1,DEVA,2063,1,3,
8/19/2018,Intermediate,3,Partial,I3W1,DEVA,2064,1,3,
8/19/2018,Intermediate,3,Partial,I3W1,DEVA,2065,1,3,
8/19/2018,Intermediate,3,Partial,I3W1,DEVA,2066,1,3,
8/19/2018,Intermediate,3,Partial,I3W1,DEVA,2067,1,3,
8/19/2018,Intermediate,3,Partial,I3W1,DEVA,2068,1,3,
8/19/2018,Intermediate,3,Partial,I3W1,DEVA,2069,1,3,
8/19/2018,Intermediate,3,Partial,I3W1,DEVA,2070,1,3,
8/19/2018,Intermediate,3,Partial,I3W1,DEVA,2071,1,3,
8/19/2018,Intermediate,3,Partial,I3W1,DEVA,2072,1,3,
8/19/2018,Intermediate,3,Partial,I3W1,DEVA,2073,1,3,
8/19/2018,Intermediate,3,Partial,I3W1,DEVA,2074,1,3,
8/19/2018,Intermediate,3,Partial,I3W1,DEVA,2075,1,3,
8/19/2018,Intermediate,3,Partial,I3W1,DEVA,2076,1,3,
8/19/2018,Intermediate,3,Partial,I3W1,DEVA,2077,1,3,
8/19/2018,Intermediate,3,Partial,I3W1,DEVA,2078,1,3,
8/19/2018,Intermediate,3,Partial,I3W1,DEVA,2079,1,3,
8/19/2018,Intermediate,3,Partial,I3W1,DEVA,2080,1,3,
8/19/2018,Intermediate,3,Partial,I3W2,DEVA,2081,0,3,
8/19/2018,Intermediate,3,Partial,I3W2,DEVA,2082,0,3,
8/19/2018,Intermediate,3,Partial,I3W2,DEVA,2083,0,3,
8/19/2018,Intermediate,3,Partial,I3W2,DEVA,2084,0,3,
8/19/2018,Intermediate,3,Partial,I3W2,DEVA,2085,0,3,
8/19/2018,Intermediate,3,Partial,I3W2,DEVA,2086,0,3,
8/19/2018,Intermediate,3,Partial,I3W2,DEVA,2087,0,3,
8/19/2018,Intermediate,3,Partial,I3W2,DEVA,2088,0,3,
8/19/2018,Intermediate,3,Partial,I3W2,DEVA,2089,0,3,
8/19/2018,Intermediate,3,Partial,I3W2,DEVA,2090,0,3,
8/19/2018,Intermediate,3,Partial,I3W2,DEVA,2091,0,3,
8/19/2018,Intermediate,3,Partial,I3W2,DEVA,2092,0,3,
8/19/2018,Intermediate,3,Partial,I3W2,DEVA,2093,1,3,
8/19/2018,Intermediate,3,Partial,I3W2,DEVA,2094,1,3,
8/19/2018,Intermediate,3,Partial,I3W2,DEVA,2095,1,3,
8/19/2018,Intermediate,3,Partial,I3W2,DEVA,2096,1,3,
8/19/2018,Intermediate,3,Partial,I3W2,DEVA,2097,1,3,
8/19/2018,Intermediate,3,Partial,I3W2,DEVA,2098,1,3,
8/19/2018,Intermediate,3,Partial,I3W2,DEVA,2099,1,3,
8/19/2018,Intermediate,3,Partial,I3W2,DEVA,2100,1,3,
8/19/2018,Intermediate,3,Partial,I3W2,DEVA,2101,1,3,
8/19/2018,Intermediate,3,Partial,I3W2,DEVA,2102,1,3,
8/19/2018,Intermediate,3,Partial,I3W2,DEVA,2103,1,3,
8/19/2018,Intermediate,3,Partial,I3W2,DEVA,2104,1,3,
8/19/2018,Intermediate,3,Partial,I3W2,DEVA,2105,1,3,
8/19/2018,Intermediate,3,Partial,I3W2,DEVA,2106,1,3,
8/19/2018,Intermediate,3,Partial,I3W2,DEVA,2107,1,3,
8/19/2018,Intermediate,3,Partial,I3W2,DEVA,2108,1,3,
8/19/2018,Intermediate,3,Partial,I3W2,DEVA,2109,1,3,
8/19/2018,Intermediate,3,Partial,I3W2,DEVA,2110,1,3,
8/19/2018,Intermediate,3,Partial,I3W2,DEVA,2111,1,3,
8/19/2018,Intermediate,3,Partial,I3W2,DEVA,2112,1,3,
8/19/2018,Intermediate,3,Partial,I3W2,DEVA,2113,1,3,
8/19/2018,Intermediate,3,Partial,I3W2,DEVA,2114,1,3,
8/19/2018,Intermediate,3,Partial,I3W2,DEVA,2115,1,3,
8/19/2018,Intermediate,3,Partial,I3W2,DEVA,2116,1,3,
8/19/2018,Intermediate,3,Partial,I3W2,DEVA,2117,1,3,
8/19/2018,Intermediate,3,Partial,I3W2,DEVA,2118,1,3,
8/19/2018,Intermediate,3,Partial,I3W2,DEVA,2119,1,3,
8/19/2018,Intermediate,3,Partial,I3W2,DEVA,2120,1,3,
8/19/2018,Intermediate,3,Partial,I3W3,DEVA,2121,0,3,
8/19/2018,Intermediate,3,Partial,I3W3,DEVA,2122,0,3,
8/19/2018,Intermediate,3,Partial,I3W3,DEVA,2123,0,3,
8/19/2018,Intermediate,3,Partial,I3W3,DEVA,2124,0,3,
8/19/2018,Intermediate,3,Partial,I3W3,DEVA,2125,0,3,
8/19/2018,Intermediate,3,Partial,I3W3,DEVA,2126,0,3,
8/19/2018,Intermediate,3,Partial,I3W3,DEVA,2127,0,3,
8/19/2018,Intermediate,3,Partial,I3W3,DEVA,2128,0,3,
8/19/2018,Intermediate,3,Partial,I3W3,DEVA,2129,0,3,
8/19/2018,Intermediate,3,Partial,I3W3,DEVA,2130,0,3,
8/19/2018,Intermediate,3,Partial,I3W3,DEVA,2131,0,3,
8/19/2018,Intermediate,3,Partial,I3W3,DEVA,2132,0,3,
8/19/2018,Intermediate,3,Partial,I3W3,DEVA,2133,0,3,
8/19/2018,Intermediate,3,Partial,I3W3,DEVA,2134,0,3,
8/19/2018,Intermediate,3,Partial,I3W3,DEVA,2135,0,3,
8/19/2018,Intermediate,3,Partial,I3W3,DEVA,2136,0,3,
8/19/2018,Intermediate,3,Partial,I3W3,DEVA,2137,1,3,
8/19/2018,Intermediate,3,Partial,I3W3,DEVA,2138,1,3,
8/19/2018,Intermediate,3,Partial,I3W3,DEVA,2139,1,3,
8/19/2018,Intermediate,3,Partial,I3W3,DEVA,2140,1,3,
8/19/2018,Intermediate,3,Partial,I3W3,DEVA,2141,1,3,
8/19/2018,Intermediate,3,Partial,I3W3,DEVA,2142,1,3,
8/19/2018,Intermediate,3,Partial,I3W3,DEVA,2143,1,3,
8/19/2018,Intermediate,3,Partial,I3W3,DEVA,2144,1,3,
8/19/2018,Intermediate,3,Partial,I3W3,DEVA,2145,1,3,
8/19/2018,Intermediate,3,Partial,I3W3,DEVA,2146,1,3,
8/19/2018,Intermediate,3,Partial,I3W3,DEVA,2147,1,3,
8/19/2018,Intermediate,3,Partial,I3W3,DEVA,2148,1,3,
8/19/2018,Intermediate,3,Partial,I3W3,DEVA,2149,1,3,
8/19/2018,Intermediate,3,Partial,I3W3,DEVA,2150,1,3,
8/19/2018,Intermediate,3,Partial,I3W3,DEVA,2151,1,3,
8/19/2018,Intermediate,3,Partial,I3W3,DEVA,2152,1,3,
8/19/2018,Intermediate,3,Partial,I3W3,DEVA,2153,1,3,
8/19/2018,Intermediate,3,Partial,I3W3,DEVA,2154,1,3,
8/19/2018,Intermediate,3,Partial,I3W3,DEVA,2155,1,3,
8/19/2018,Intermediate,3,Partial,I3W3,DEVA,2156,1,3,
8/19/2018,Intermediate,3,Partial,I3W3,DEVA,2157,1,3,
8/19/2018,Intermediate,3,Partial,I3W3,DEVA,2158,1,3,
8/19/2018,Intermediate,3,Partial,I3W3,DEVA,2159,1,3,
8/19/2018,Intermediate,3,Partial,I3W3,DEVA,2160,1,3,
8/19/2018,Mesic,1,Partial,M1W1,DEVA,2161,0,3,
8/19/2018,Mesic,1,Partial,M1W1,DEVA,2162,0,3,
8/19/2018,Mesic,1,Partial,M1W1,DEVA,2163,0,3,
8/19/2018,Mesic,1,Partial,M1W1,DEVA,2164,0,3,
8/19/2018,Mesic,1,Partial,M1W1,DEVA,2165,0,3,
8/19/2018,Mesic,1,Partial,M1W1,DEVA,2166,0,3,
8/19/2018,Mesic,1,Partial,M1W1,DEVA,2167,0,3,
8/19/2018,Mesic,1,Partial,M1W1,DEVA,2168,0,3,
8/19/2018,Mesic,1,Partial,M1W1,DEVA,2169,0,3,
8/19/2018,Mesic,1,Partial,M1W1,DEVA,2170,0,3,
8/19/2018,Mesic,1,Partial,M1W1,DEVA,2171,0,3,
8/19/2018,Mesic,1,Partial,M1W1,DEVA,2172,0,3,
8/19/2018,Mesic,1,Partial,M1W1,DEVA,2173,0,3,
8/19/2018,Mesic,1,Partial,M1W1,DEVA,2174,0,3,
8/19/2018,Mesic,1,Partial,M1W1,DEVA,2175,0,3,
8/19/2018,Mesic,1,Partial,M1W1,DEVA,2176,0,3,
8/19/2018,Mesic,1,Partial,M1W1,DEVA,2177,0,3,
8/19/2018,Mesic,1,Partial,M1W1,DEVA,2178,0,3,
8/19/2018,Mesic,1,Partial,M1W1,DEVA,2179,0,3,
8/19/2018,Mesic,1,Partial,M1W1,DEVA,2180,0,3,
8/19/2018,Mesic,1,Partial,M1W1,DEVA,2181,1,3,
8/19/2018,Mesic,1,Partial,M1W1,DEVA,2182,1,3,
8/19/2018,Mesic,1,Partial,M1W1,DEVA,2183,1,3,
8/19/2018,Mesic,1,Partial,M1W1,DEVA,2184,1,3,
8/19/2018,Mesic,1,Partial,M1W1,DEVA,2185,1,3,
8/19/2018,Mesic,1,Partial,M1W1,DEVA,2186,1,3,
8/19/2018,Mesic,1,Partial,M1W1,DEVA,2187,1,3,
8/19/2018,Mesic,1,Partial,M1W1,DEVA,2188,1,3,
8/19/2018,Mesic,1,Partial,M1W1,DEVA,2189,1,3,
8/19/2018,Mesic,1,Partial,M1W1,DEVA,2190,1,3,
8/19/2018,Mesic,1,Partial,M1W1,DEVA,2191,1,3,
8/19/2018,Mesic,1,Partial,M1W1,DEVA,2192,1,3,
8/19/2018,Mesic,1,Partial,M1W1,DEVA,2193,1,3,
8/19/2018,Mesic,1,Partial,M1W1,DEVA,2194,1,3,
8/19/2018,Mesic,1,Partial,M1W1,DEVA,2195,1,3,
8/19/2018,Mesic,1,Partial,M1W1,DEVA,2196,1,3,
8/19/2018,Mesic,1,Partial,M1W1,DEVA,2197,1,3,
8/19/2018,Mesic,1,Partial,M1W1,DEVA,2198,1,3,
8/19/2018,Mesic,1,Partial,M1W1,DEVA,2199,1,3,
8/19/2018,Mesic,1,Partial,M1W1,DEVA,2200,1,3,
8/19/2018,Mesic,1,Partial,M1W2,DEVA,2221,0,3,
8/19/2018,Mesic,1,Partial,M1W2,DEVA,2222,0,3,
8/19/2018,Mesic,1,Partial,M1W2,DEVA,2223,0,3,
8/19/2018,Mesic,1,Partial,M1W2,DEVA,2224,0,3,
8/19/2018,Mesic,1,Partial,M1W2,DEVA,2225,0,3,
8/19/2018,Mesic,1,Partial,M1W2,DEVA,2226,0,3,
8/19/2018,Mesic,1,Partial,M1W2,DEVA,2227,0,3,
8/19/2018,Mesic,1,Partial,M1W2,DEVA,2228,0,3,
8/19/2018,Mesic,1,Partial,M1W2,DEVA,2229,0,3,
8/19/2018,Mesic,1,Partial,M1W2,DEVA,2230,0,3,
8/19/2018,Mesic,1,Partial,M1W2,DEVA,2231,0,3,
8/19/2018,Mesic,1,Partial,M1W2,DEVA,2232,0,3,
8/19/2018,Mesic,1,Partial,M1W2,DEVA,2233,0,3,
8/19/2018,Mesic,1,Partial,M1W2,DEVA,2234,0,3,
8/19/2018,Mesic,1,Partial,M1W2,DEVA,2235,0,3,
8/19/2018,Mesic,1,Partial,M1W2,DEVA,2236,0,3,
8/19/2018,Mesic,1,Partial,M1W2,DEVA,2237,0,3,
8/19/2018,Mesic,1,Partial,M1W2,DEVA,2238,0,3,
8/19/2018,Mesic,1,Partial,M1W2,DEVA,2239,0,3,
8/19/2018,Mesic,1,Partial,M1W2,DEVA,2240,0,3,
8/19/2018,Mesic,1,Partial,M1W2,DEVA,2241,1,3,
8/19/2018,Mesic,1,Partial,M1W2,DEVA,2242,1,3,
8/19/2018,Mesic,1,Partial,M1W2,DEVA,2243,1,3,
8/19/2018,Mesic,1,Partial,M1W2,DEVA,2244,1,3,
8/19/2018,Mesic,1,Partial,M1W2,DEVA,2245,1,3,
8/19/2018,Mesic,1,Partial,M1W2,DEVA,2246,1,3,
8/19/2018,Mesic,1,Partial,M1W2,DEVA,2247,1,3,
8/19/2018,Mesic,1,Partial,M1W2,DEVA,2248,1,3,
8/19/2018,Mesic,1,Partial,M1W2,DEVA,2249,1,3,
8/19/2018,Mesic,1,Partial,M1W2,DEVA,2250,1,3,
8/19/2018,Mesic,1,Partial,M1W2,DEVA,2251,1,3,
8/19/2018,Mesic,1,Partial,M1W2,DEVA,2252,1,3,
8/19/2018,Mesic,1,Partial,M1W2,DEVA,2253,1,3,
8/19/2018,Mesic,1,Partial,M1W2,DEVA,2254,1,3,
8/19/2018,Mesic,1,Partial,M1W2,DEVA,2255,1,3,
8/19/2018,Mesic,1,Partial,M1W2,DEVA,2256,1,3,
8/19/2018,Mesic,1,Partial,M1W2,DEVA,2257,1,3,
8/19/2018,Mesic,1,Partial,M1W2,DEVA,2258,1,3,
8/19/2018,Mesic,1,Partial,M1W2,DEVA,2259,1,3,
8/19/2018,Mesic,1,Partial,M1W2,DEVA,2260,1,3,
8/19/2018,Mesic,1,Partial,M1W3,DEVA,2261,0,3,
8/19/2018,Mesic,1,Partial,M1W3,DEVA,2262,0,3,
8/19/2018,Mesic,1,Partial,M1W3,DEVA,2263,0,3,
8/19/2018,Mesic,1,Partial,M1W3,DEVA,2264,0,3,
8/19/2018,Mesic,1,Partial,M1W3,DEVA,2265,0,3,
8/19/2018,Mesic,1,Partial,M1W3,DEVA,2266,0,3,
8/19/2018,Mesic,1,Partial,M1W3,DEVA,2267,0,3,
8/19/2018,Mesic,1,Partial,M1W3,DEVA,2268,0,3,
8/19/2018,Mesic,1,Partial,M1W3,DEVA,2269,0,3,
8/19/2018,Mesic,1,Partial,M1W3,DEVA,2270,0,3,
8/19/2018,Mesic,1,Partial,M1W3,DEVA,2271,0,3,
8/19/2018,Mesic,1,Partial,M1W3,DEVA,2272,0,3,
8/19/2018,Mesic,1,Partial,M1W3,DEVA,2273,0,3,
8/19/2018,Mesic,1,Partial,M1W3,DEVA,2274,0,3,
8/19/2018,Mesic,1,Partial,M1W3,DEVA,2275,0,3,
8/19/2018,Mesic,1,Partial,M1W3,DEVA,2276,0,3,
8/19/2018,Mesic,1,Partial,M1W3,DEVA,2277,0,3,
8/19/2018,Mesic,1,Partial,M1W3,DEVA,2278,0,3,
8/19/2018,Mesic,1,Partial,M1W3,DEVA,2279,0,3,
8/19/2018,Mesic,1,Partial,M1W3,DEVA,2280,1,3,
8/19/2018,Mesic,1,Partial,M1W3,DEVA,2281,1,3,
8/19/2018,Mesic,1,Partial,M1W3,DEVA,2282,1,3,
8/19/2018,Mesic,1,Partial,M1W3,DEVA,2283,1,3,
8/19/2018,Mesic,1,Partial,M1W3,DEVA,2284,1,3,
8/19/2018,Mesic,1,Partial,M1W3,DEVA,2285,1,3,
8/19/2018,Mesic,1,Partial,M1W3,DEVA,2286,1,3,
8/19/2018,Mesic,1,Partial,M1W3,DEVA,2287,1,3,
8/19/2018,Mesic,1,Partial,M1W3,DEVA,2288,1,3,
8/19/2018,Mesic,1,Partial,M1W3,DEVA,2289,1,3,
8/19/2018,Mesic,1,Partial,M1W3,DEVA,2290,1,3,
8/19/2018,Mesic,1,Partial,M1W3,DEVA,2291,1,3,
8/19/2018,Mesic,1,Partial,M1W3,DEVA,2292,1,3,
8/19/2018,Mesic,1,Partial,M1W3,DEVA,2293,1,3,
8/19/2018,Mesic,1,Partial,M1W3,DEVA,2294,1,3,
8/19/2018,Mesic,1,Partial,M1W3,DEVA,2295,1,3,
8/19/2018,Mesic,1,Partial,M1W3,DEVA,2296,1,3,
8/19/2018,Mesic,1,Partial,M1W3,DEVA,2297,1,3,
8/19/2018,Mesic,1,Partial,M1W3,DEVA,2298,1,3,
8/19/2018,Mesic,1,Partial,M1W3,DEVA,2299,1,3,
8/19/2018,Mesic,1,Partial,M1W3,DEVA,2300,1,3,
8/19/2018,Mesic,2,Partial,M2W1,DEVA,2301,0,3,
8/19/2018,Mesic,2,Partial,M2W1,DEVA,2302,0,3,
8/19/2018,Mesic,2,Partial,M2W1,DEVA,2303,0,3,
8/19/2018,Mesic,2,Partial,M2W1,DEVA,2304,0,3,
8/19/2018,Mesic,2,Partial,M2W1,DEVA,2305,0,3,
8/19/2018,Mesic,2,Partial,M2W1,DEVA,2306,1,3,
8/19/2018,Mesic,2,Partial,M2W1,DEVA,2307,1,3,
8/19/2018,Mesic,2,Partial,M2W1,DEVA,2308,1,3,
8/19/2018,Mesic,2,Partial,M2W1,DEVA,2309,1,3,
8/19/2018,Mesic,2,Partial,M2W1,DEVA,2310,1,3,
8/19/2018,Mesic,2,Partial,M2W1,DEVA,2311,1,3,
8/19/2018,Mesic,2,Partial,M2W1,DEVA,2312,1,3,
8/19/2018,Mesic,2,Partial,M2W1,DEVA,2313,1,3,
8/19/2018,Mesic,2,Partial,M2W1,DEVA,2314,1,3,
8/19/2018,Mesic,2,Partial,M2W1,DEVA,2315,1,3,
8/19/2018,Mesic,2,Partial,M2W1,DEVA,2316,1,3,
8/19/2018,Mesic,2,Partial,M2W1,DEVA,2317,1,3,
8/19/2018,Mesic,2,Partial,M2W1,DEVA,2318,1,3,
8/19/2018,Mesic,2,Partial,M2W1,DEVA,2319,1,3,
8/19/2018,Mesic,2,Partial,M2W1,DEVA,2320,1,3,
8/19/2018,Mesic,2,Partial,M2W1,DEVA,2321,1,3,
8/19/2018,Mesic,2,Partial,M2W1,DEVA,2322,1,3,
8/19/2018,Mesic,2,Partial,M2W1,DEVA,2323,1,3,
8/19/2018,Mesic,2,Partial,M2W1,DEVA,2324,1,3,
8/19/2018,Mesic,2,Partial,M2W1,DEVA,2325,1,3,
8/19/2018,Mesic,2,Partial,M2W1,DEVA,2326,1,3,
8/19/2018,Mesic,2,Partial,M2W1,DEVA,2327,1,3,
8/19/2018,Mesic,2,Partial,M2W1,DEVA,2328,1,3,
8/19/2018,Mesic,2,Partial,M2W1,DEVA,2329,1,3,
8/19/2018,Mesic,2,Partial,M2W1,DEVA,2330,1,3,
8/19/2018,Mesic,2,Partial,M2W1,DEVA,2331,1,3,
8/19/2018,Mesic,2,Partial,M2W1,DEVA,2332,1,3,
8/19/2018,Mesic,2,Partial,M2W1,DEVA,2333,1,3,
8/19/2018,Mesic,2,Partial,M2W1,DEVA,2334,1,3,
8/19/2018,Mesic,2,Partial,M2W1,DEVA,2335,1,3,
8/19/2018,Mesic,2,Partial,M2W1,DEVA,2336,1,3,
8/19/2018,Mesic,2,Partial,M2W1,DEVA,2337,1,3,
8/19/2018,Mesic,2,Partial,M2W1,DEVA,2338,1,3,
8/19/2018,Mesic,2,Partial,M2W1,DEVA,2339,1,3,
8/19/2018,Mesic,2,Partial,M2W1,DEVA,2340,1,3,
8/19/2018,Mesic,2,Partial,M2W2,DEVA,2341,0,3,
8/19/2018,Mesic,2,Partial,M2W2,DEVA,2342,0,3,
8/19/2018,Mesic,2,Partial,M2W2,DEVA,2343,0,3,
8/19/2018,Mesic,2,Partial,M2W2,DEVA,2344,0,3,
8/19/2018,Mesic,2,Partial,M2W2,DEVA,2345,0,3,
8/19/2018,Mesic,2,Partial,M2W2,DEVA,2346,0,3,
8/19/2018,Mesic,2,Partial,M2W2,DEVA,2347,0,3,
8/19/2018,Mesic,2,Partial,M2W2,DEVA,2348,0,3,
8/19/2018,Mesic,2,Partial,M2W2,DEVA,2349,0,3,
8/19/2018,Mesic,2,Partial,M2W2,DEVA,2350,0,3,
8/19/2018,Mesic,2,Partial,M2W2,DEVA,2351,0,3,
8/19/2018,Mesic,2,Partial,M2W2,DEVA,2352,0,3,
8/19/2018,Mesic,2,Partial,M2W2,DEVA,2353,0,3,
8/19/2018,Mesic,2,Partial,M2W2,DEVA,2354,0,3,
8/19/2018,Mesic,2,Partial,M2W2,DEVA,2355,0,3,
8/19/2018,Mesic,2,Partial,M2W2,DEVA,2356,0,3,
8/19/2018,Mesic,2,Partial,M2W2,DEVA,2357,0,3,
8/19/2018,Mesic,2,Partial,M2W2,DEVA,2358,0,3,
8/19/2018,Mesic,2,Partial,M2W2,DEVA,2359,0,3,
8/19/2018,Mesic,2,Partial,M2W2,DEVA,2360,1,3,
8/19/2018,Mesic,2,Partial,M2W2,DEVA,2361,1,3,
8/19/2018,Mesic,2,Partial,M2W2,DEVA,2362,1,3,
8/19/2018,Mesic,2,Partial,M2W2,DEVA,2363,1,3,
8/19/2018,Mesic,2,Partial,M2W2,DEVA,2364,1,3,
8/19/2018,Mesic,2,Partial,M2W2,DEVA,2365,1,3,
8/19/2018,Mesic,2,Partial,M2W2,DEVA,2366,1,3,
8/19/2018,Mesic,2,Partial,M2W2,DEVA,2367,1,3,
8/19/2018,Mesic,2,Partial,M2W2,DEVA,2368,1,3,
8/19/2018,Mesic,2,Partial,M2W2,DEVA,2369,1,3,
8/19/2018,Mesic,2,Partial,M2W2,DEVA,2370,1,3,
8/19/2018,Mesic,2,Partial,M2W2,DEVA,2371,1,3,
8/19/2018,Mesic,2,Partial,M2W2,DEVA,2372,1,3,
8/19/2018,Mesic,2,Partial,M2W2,DEVA,2373,1,3,
8/19/2018,Mesic,2,Partial,M2W2,DEVA,2374,1,3,
8/19/2018,Mesic,2,Partial,M2W2,DEVA,2375,1,3,
8/19/2018,Mesic,2,Partial,M2W2,DEVA,2376,1,3,
8/19/2018,Mesic,2,Partial,M2W2,DEVA,2377,1,3,
8/19/2018,Mesic,2,Partial,M2W2,DEVA,2378,1,3,
8/19/2018,Mesic,2,Partial,M2W2,DEVA,2379,1,3,
8/19/2018,Mesic,2,Partial,M2W2,DEVA,2380,1,3,
8/19/2018,Mesic,2,Partial,M2W3,DEVA,2381,0,3,
8/19/2018,Mesic,2,Partial,M2W3,DEVA,2382,0,3,
8/19/2018,Mesic,2,Partial,M2W3,DEVA,2383,0,3,
8/19/2018,Mesic,2,Partial,M2W3,DEVA,2384,0,3,
8/19/2018,Mesic,2,Partial,M2W3,DEVA,2385,0,3,
8/19/2018,Mesic,2,Partial,M2W3,DEVA,2386,0,3,
8/19/2018,Mesic,2,Partial,M2W3,DEVA,2387,0,3,
8/19/2018,Mesic,2,Partial,M2W3,DEVA,2388,0,3,
8/19/2018,Mesic,2,Partial,M2W3,DEVA,2389,0,3,
8/19/2018,Mesic,2,Partial,M2W3,DEVA,2390,0,3,
8/19/2018,Mesic,2,Partial,M2W3,DEVA,2391,0,3,
8/19/2018,Mesic,2,Partial,M2W3,DEVA,2392,0,3,
8/19/2018,Mesic,2,Partial,M2W3,DEVA,2393,0,3,
8/19/2018,Mesic,2,Partial,M2W3,DEVA,2394,0,3,
8/19/2018,Mesic,2,Partial,M2W3,DEVA,2395,0,3,
8/19/2018,Mesic,2,Partial,M2W3,DEVA,2396,0,3,
8/19/2018,Mesic,2,Partial,M2W3,DEVA,2397,0,3,
8/19/2018,Mesic,2,Partial,M2W3,DEVA,2398,0,3,
8/19/2018,Mesic,2,Partial,M2W3,DEVA,2399,1,3,
8/19/2018,Mesic,2,Partial,M2W3,DEVA,2400,1,3,
8/19/2018,Mesic,2,Partial,M2W3,DEVA,2401,1,3,
8/19/2018,Mesic,2,Partial,M2W3,DEVA,2402,1,3,
8/19/2018,Mesic,2,Partial,M2W3,DEVA,2403,1,3,
8/19/2018,Mesic,2,Partial,M2W3,DEVA,2404,1,3,
8/19/2018,Mesic,2,Partial,M2W3,DEVA,2405,1,3,
8/19/2018,Mesic,2,Partial,M2W3,DEVA,2406,1,3,
8/19/2018,Mesic,2,Partial,M2W3,DEVA,2407,1,3,
8/19/2018,Mesic,2,Partial,M2W3,DEVA,2408,1,3,
8/19/2018,Mesic,2,Partial,M2W3,DEVA,2409,1,3,
8/19/2018,Mesic,2,Partial,M2W3,DEVA,2410,1,3,
8/19/2018,Mesic,2,Partial,M2W3,DEVA,2411,1,3,
8/19/2018,Mesic,2,Partial,M2W3,DEVA,2412,1,3,
8/19/2018,Mesic,2,Partial,M2W3,DEVA,2413,1,3,
8/19/2018,Mesic,2,Partial,M2W3,DEVA,2414,1,3,
8/19/2018,Mesic,2,Partial,M2W3,DEVA,2415,1,3,
8/19/2018,Mesic,2,Partial,M2W3,DEVA,2416,1,3,
8/19/2018,Mesic,2,Partial,M2W3,DEVA,2417,1,3,
8/19/2018,Mesic,2,Partial,M2W3,DEVA,2418,1,3,
8/19/2018,Mesic,2,Partial,M2W3,DEVA,2419,1,3,
8/19/2018,Mesic,2,Partial,M2W3,DEVA,2420,1,3,
8/19/2018,Mesic,3,Partial,M3W1,DEVA,2421,0,3,
8/19/2018,Mesic,3,Partial,M3W1,DEVA,2422,0,3,
8/19/2018,Mesic,3,Partial,M3W1,DEVA,2423,0,3,
8/19/2018,Mesic,3,Partial,M3W1,DEVA,2424,0,3,
8/19/2018,Mesic,3,Partial,M3W1,DEVA,2425,0,3,
8/19/2018,Mesic,3,Partial,M3W1,DEVA,2426,0,3,
8/19/2018,Mesic,3,Partial,M3W1,DEVA,2427,0,3,
8/19/2018,Mesic,3,Partial,M3W1,DEVA,2428,0,3,
8/19/2018,Mesic,3,Partial,M3W1,DEVA,2429,0,3,
8/19/2018,Mesic,3,Partial,M3W1,DEVA,2430,0,3,
8/19/2018,Mesic,3,Partial,M3W1,DEVA,2431,0,3,
8/19/2018,Mesic,3,Partial,M3W1,DEVA,2432,0,3,
8/19/2018,Mesic,3,Partial,M3W1,DEVA,2433,0,3,
8/19/2018,Mesic,3,Partial,M3W1,DEVA,2434,0,3,
8/19/2018,Mesic,3,Partial,M3W1,DEVA,2435,0,3,
8/19/2018,Mesic,3,Partial,M3W1,DEVA,2436,0,3,
8/19/2018,Mesic,3,Partial,M3W1,DEVA,2437,0,3,
8/19/2018,Mesic,3,Partial,M3W1,DEVA,2438,0,3,
8/19/2018,Mesic,3,Partial,M3W1,DEVA,2439,0,3,
8/19/2018,Mesic,3,Partial,M3W1,DEVA,2440,0,3,
8/19/2018,Mesic,3,Partial,M3W1,DEVA,2441,1,3,
8/19/2018,Mesic,3,Partial,M3W1,DEVA,2442,1,3,
8/19/2018,Mesic,3,Partial,M3W1,DEVA,2443,1,3,
8/19/2018,Mesic,3,Partial,M3W1,DEVA,2444,1,3,
8/19/2018,Mesic,3,Partial,M3W1,DEVA,2445,1,3,
8/19/2018,Mesic,3,Partial,M3W1,DEVA,2446,1,3,
8/19/2018,Mesic,3,Partial,M3W1,DEVA,2447,1,3,
8/19/2018,Mesic,3,Partial,M3W1,DEVA,2448,1,3,
8/19/2018,Mesic,3,Partial,M3W1,DEVA,2449,1,3,
8/19/2018,Mesic,3,Partial,M3W1,DEVA,2450,1,3,
8/19/2018,Mesic,3,Partial,M3W1,DEVA,2451,1,3,
8/19/2018,Mesic,3,Partial,M3W1,DEVA,2452,1,3,
