plotID,climate,block,exclosure,species,date_start,date_alive,death_t_f,days_elpsd,excl_ranked,Temp,mean_humid
ARP3,AR,3,P,IXPA,7/28/18,9/16/18,1,50,2,41.67333333,27.97333333
ARP3,AR,3,P,DEVA,7/28/18,9/30/18,1,64,2,31.41333333,25.93666667
ARP3,AR,3,P,DEVA,7/28/18,9/30/18,1,64,2,31.41333333,25.93666667
ARP3,AR,3,P,DEVA,7/28/18,9/30/18,1,64,2,31.41333333,25.93666667
ARP3,AR,3,P,DEVA,7/28/18,9/30/18,1,64,2,31.41333333,25.93666667
ARP3,AR,3,P,DEVA,7/28/18,9/30/18,1,64,2,31.41333333,25.93666667
ARP3,AR,3,P,DEVA,7/28/18,9/30/18,1,64,2,31.41333333,25.93666667
ARP3,AR,3,P,DEVA,7/28/18,9/30/18,1,64,2,31.41333333,25.93666667
ARP3,AR,3,P,DEVA,7/28/18,9/30/18,1,64,2,31.41333333,25.93666667
ARP3,AR,3,P,DEVA,7/28/18,9/30/18,1,64,2,31.41333333,25.93666667
ARP3,AR,3,P,DEVA,7/28/18,9/30/18,1,64,2,31.41333333,25.93666667
ARP3,AR,3,P,DEVA,7/28/18,9/30/18,1,64,2,31.41333333,25.93666667
ARP3,AR,3,P,DEVA,7/28/18,9/30/18,1,64,2,31.41333333,25.93666667
ARP3,AR,3,P,IXPA,7/28/18,9/30/18,1,64,2,31.41333333,25.93666667
ARP3,AR,3,P,IXPA,7/28/18,9/30/18,1,64,2,31.41333333,25.93666667
ARP3,AR,3,P,IXPA,7/28/18,9/30/18,1,64,2,31.41333333,25.93666667
ARP3,AR,3,P,DEVA,7/28/18,10/21/18,1,85,2,29.12666667,23.79
ARP3,AR,3,P,DEVA,7/28/18,10/21/18,1,85,2,29.12666667,23.79
ARP3,AR,3,P,DEVA,7/28/18,10/21/18,0,85,2,29.12666667,23.79
ARP3,AR,3,P,DEVA,7/28/18,10/21/18,1,85,2,29.12666667,23.79
ARP3,AR,3,P,DEVA,7/28/18,10/21/18,0,85,2,29.12666667,23.79
ART1,AR,1,T,DEVA,7/28/18,8/5/18,1,8,1,43.68666667,24.52333333
ART1,AR,1,T,DEVA,7/28/18,8/5/18,1,8,1,43.68666667,24.52333333
ART1,AR,1,T,DEVA,7/28/18,8/5/18,1,8,1,43.68666667,24.52333333
ART1,AR,1,T,DEVA,7/28/18,8/5/18,1,8,1,43.68666667,24.52333333
ART1,AR,1,T,DEVA,7/28/18,8/5/18,1,8,1,43.68666667,24.52333333
ART1,AR,1,T,DEVA,7/28/18,8/5/18,1,8,1,43.68666667,24.52333333
ART1,AR,1,T,DEVA,7/28/18,8/5/18,1,8,1,43.68666667,24.52333333
ART1,AR,1,T,DEVA,7/28/18,8/5/18,1,8,1,43.68666667,24.52333333
ART1,AR,1,T,DEVA,7/28/18,8/5/18,1,8,1,43.68666667,24.52333333
ART1,AR,1,T,DEVA,7/28/18,8/5/18,1,8,1,43.68666667,24.52333333
ART1,AR,1,T,DEVA,7/28/18,8/5/18,1,8,1,43.68666667,24.52333333
ART1,AR,1,T,DEVA,7/28/18,8/5/18,1,8,1,43.68666667,24.52333333
ART1,AR,1,T,DEVA,7/28/18,8/5/18,1,8,1,43.68666667,24.52333333
ART1,AR,1,T,DEVA,7/28/18,8/5/18,1,8,1,43.68666667,24.52333333
ART1,AR,1,T,DEVA,7/28/18,8/5/18,1,8,1,43.68666667,24.52333333
ART1,AR,1,T,DEVA,7/28/18,8/5/18,1,8,1,43.68666667,24.52333333
ART1,AR,1,T,DEVA,7/28/18,8/5/18,1,8,1,43.68666667,24.52333333
ART1,AR,1,T,DEVA,7/28/18,8/5/18,1,8,1,43.68666667,24.52333333
ART1,AR,1,T,DEVA,7/28/18,8/5/18,1,8,1,43.68666667,24.52333333
ART1,AR,1,T,DEVA,7/28/18,8/5/18,1,8,1,43.68666667,24.52333333
ART1,AR,1,T,DEVA,7/28/18,8/5/18,1,8,1,43.68666667,24.52333333
ART1,AR,1,T,DEVA,7/28/18,8/5/18,1,8,1,43.68666667,24.52333333
ART1,AR,1,T,DEVA,7/28/18,8/5/18,1,8,1,43.68666667,24.52333333
ART1,AR,1,T,DEVA,7/28/18,8/5/18,1,8,1,43.68666667,24.52333333
ART1,AR,1,T,DEVA,7/28/18,8/5/18,1,8,1,43.68666667,24.52333333
ART1,AR,1,T,DEVA,7/28/18,8/5/18,1,8,1,43.68666667,24.52333333
ART1,AR,1,T,IXPA,7/28/18,8/5/18,1,8,1,43.68666667,24.52333333
ART1,AR,1,T,IXPA,7/28/18,8/5/18,1,8,1,43.68666667,24.52333333
ART1,AR,1,T,IXPA,7/28/18,8/5/18,1,8,1,43.68666667,24.52333333
ART1,AR,1,T,IXPA,7/28/18,8/5/18,1,8,1,43.68666667,24.52333333
ART1,AR,1,T,IXPA,7/28/18,8/5/18,1,8,1,43.68666667,24.52333333
ART1,AR,1,T,IXPA,7/28/18,8/5/18,1,8,1,43.68666667,24.52333333
ART1,AR,1,T,IXPA,7/28/18,8/5/18,1,8,1,43.68666667,24.52333333
ART1,AR,1,T,IXPA,7/28/18,8/5/18,1,8,1,43.68666667,24.52333333
ART1,AR,1,T,IXPA,7/28/18,8/5/18,1,8,1,43.68666667,24.52333333
ART1,AR,1,T,IXPA,7/28/18,8/5/18,1,8,1,43.68666667,24.52333333
ART1,AR,1,T,IXPA,7/28/18,8/5/18,1,8,1,43.68666667,24.52333333
ART1,AR,1,T,IXPA,7/28/18,8/5/18,1,8,1,43.68666667,24.52333333
ART1,AR,1,T,IXPA,7/28/18,8/5/18,1,8,1,43.68666667,24.52333333
ART1,AR,1,T,IXPA,7/28/18,8/5/18,1,8,1,43.68666667,24.52333333
ART1,AR,1,T,IXPA,7/28/18,8/5/18,1,8,1,43.68666667,24.52333333
ART1,AR,1,T,IXPA,7/28/18,8/5/18,1,8,1,43.68666667,24.52333333
ART1,AR,1,T,IXPA,7/28/18,8/5/18,1,8,1,43.68666667,24.52333333
ART1,AR,1,T,IXPA,7/28/18,8/5/18,1,8,1,43.68666667,24.52333333
ART1,AR,1,T,IXPA,7/28/18,8/5/18,1,8,1,43.68666667,24.52333333
ART1,AR,1,T,IXPA,7/28/18,8/5/18,1,8,1,43.68666667,24.52333333
ART1,AR,1,T,IXPA,7/28/18,8/5/18,1,8,1,43.68666667,24.52333333
ART1,AR,1,T,IXPA,7/28/18,8/5/18,1,8,1,43.68666667,24.52333333
ART1,AR,1,T,IXPA,7/28/18,8/5/18,1,8,1,43.68666667,24.52333333
ART1,AR,1,T,IXPA,7/28/18,8/5/18,1,8,1,43.68666667,24.52333333
ART1,AR,1,T,IXPA,7/28/18,8/5/18,1,8,1,43.68666667,24.52333333
ART1,AR,1,T,IXPA,7/28/18,8/5/18,1,8,1,43.68666667,24.52333333
ART1,AR,1,T,IXPA,7/28/18,8/5/18,1,8,1,43.68666667,24.52333333
ART1,AR,1,T,IXPA,7/28/18,8/5/18,1,8,1,43.68666667,24.52333333
ART1,AR,1,T,IXPA,7/28/18,8/5/18,1,8,1,43.68666667,24.52333333
ART1,AR,1,T,DEVA,7/28/18,8/5/18,1,8,1,43.68666667,24.52333333
ART1,AR,1,T,DEVA,7/28/18,8/5/18,1,8,1,43.68666667,24.52333333
ART1,AR,1,T,DEVA,7/28/18,8/5/18,1,8,1,43.68666667,24.52333333
ART1,AR,1,T,DEVA,7/28/18,8/5/18,1,8,1,43.68666667,24.52333333
ART1,AR,1,T,DEVA,7/28/18,8/5/18,1,8,1,43.68666667,24.52333333
ART1,AR,1,T,DEVA,7/28/18,8/5/18,1,8,1,43.68666667,24.52333333
ART1,AR,1,T,DEVA,7/28/18,8/5/18,1,8,1,43.68666667,24.52333333
ART1,AR,1,T,DEVA,7/28/18,8/5/18,1,8,1,43.68666667,24.52333333
ART1,AR,1,T,DEVA,7/28/18,8/5/18,1,8,1,43.68666667,24.52333333
ART1,AR,1,T,DEVA,7/28/18,8/5/18,1,8,1,43.68666667,24.52333333
ART1,AR,1,T,DEVA,7/28/18,8/5/18,1,8,1,43.68666667,24.52333333
ART1,AR,1,T,DEVA,7/28/18,8/5/18,1,8,1,43.68666667,24.52333333
ART1,AR,1,T,DEVA,7/28/18,8/5/18,1,8,1,43.68666667,24.52333333
ART1,AR,1,T,DEVA,7/28/18,8/5/18,1,8,1,43.68666667,24.52333333
ART1,AR,1,T,DEVA,7/28/18,8/5/18,1,8,1,43.68666667,24.52333333
ART1,AR,1,T,DEVA,7/28/18,8/5/18,1,8,1,43.68666667,24.52333333
ART1,AR,1,T,DEVA,7/28/18,8/5/18,1,8,1,43.68666667,24.52333333
ART1,AR,1,T,DEVA,7/28/18,8/5/18,1,8,1,43.68666667,24.52333333
ART1,AR,1,T,DEVA,7/28/18,8/5/18,1,8,1,43.68666667,24.52333333
ART1,AR,1,T,DEVA,7/28/18,8/5/18,1,8,1,43.68666667,24.52333333
ART1,AR,1,T,DEVA,7/28/18,8/5/18,1,8,1,43.68666667,24.52333333
ART1,AR,1,T,DEVA,7/28/18,8/5/18,1,8,1,43.68666667,24.52333333
ART1,AR,1,T,DEVA,7/28/18,8/5/18,1,8,1,43.68666667,24.52333333
ART1,AR,1,T,DEVA,7/28/18,8/5/18,1,8,1,43.68666667,24.52333333
ART1,AR,1,T,IXPA,7/28/18,8/5/18,1,8,1,43.68666667,24.52333333
ART1,AR,1,T,IXPA,7/28/18,8/5/18,1,8,1,43.68666667,24.52333333
ART1,AR,1,T,IXPA,7/28/18,8/5/18,1,8,1,43.68666667,24.52333333
ART1,AR,1,T,IXPA,7/28/18,8/5/18,1,8,1,43.68666667,24.52333333
ART1,AR,1,T,IXPA,7/28/18,8/5/18,1,8,1,43.68666667,24.52333333
ART1,AR,1,T,IXPA,7/28/18,8/5/18,1,8,1,43.68666667,24.52333333
ART1,AR,1,T,IXPA,7/28/18,8/5/18,1,8,1,43.68666667,24.52333333
ART1,AR,1,T,IXPA,7/28/18,8/5/18,1,8,1,43.68666667,24.52333333
ART1,AR,1,T,IXPA,7/28/18,8/5/18,1,8,1,43.68666667,24.52333333
ART1,AR,1,T,IXPA,7/28/18,8/5/18,1,8,1,43.68666667,24.52333333
ART1,AR,1,T,IXPA,7/28/18,8/5/18,1,8,1,43.68666667,24.52333333
ART1,AR,1,T,IXPA,7/28/18,8/5/18,1,8,1,43.68666667,24.52333333
ART1,AR,1,T,IXPA,7/28/18,8/5/18,1,8,1,43.68666667,24.52333333
ART1,AR,1,T,IXPA,7/28/18,8/5/18,1,8,1,43.68666667,24.52333333
ART1,AR,1,T,IXPA,7/28/18,8/5/18,1,8,1,43.68666667,24.52333333
ART1,AR,1,T,IXPA,7/28/18,8/5/18,1,8,1,43.68666667,24.52333333
ART1,AR,1,T,IXPA,7/28/18,8/5/18,1,8,1,43.68666667,24.52333333
ART1,AR,1,T,IXPA,7/28/18,8/5/18,1,8,1,43.68666667,24.52333333
ART1,AR,1,T,IXPA,7/28/18,8/5/18,1,8,1,43.68666667,24.52333333
ART1,AR,1,T,IXPA,7/28/18,8/5/18,1,8,1,43.68666667,24.52333333
ART1,AR,1,T,IXPA,7/28/18,8/5/18,1,8,1,43.68666667,24.52333333
ART1,AR,1,T,IXPA,7/28/18,8/5/18,1,8,1,43.68666667,24.52333333
ART1,AR,1,T,IXPA,7/28/18,8/5/18,1,8,1,43.68666667,24.52333333
ART1,AR,1,T,IXPA,7/28/18,8/5/18,1,8,1,43.68666667,24.52333333
ART1,AR,1,T,IXPA,7/28/18,8/5/18,1,8,1,43.68666667,24.52333333
ART1,AR,1,T,IXPA,7/28/18,8/5/18,1,8,1,43.68666667,24.52333333
ART1,AR,1,T,IXPA,7/28/18,8/5/18,1,8,1,43.68666667,24.52333333
ART1,AR,1,T,IXPA,7/28/18,8/5/18,1,8,1,43.68666667,24.52333333
ART1,AR,1,T,IXPA,7/28/18,8/5/18,1,8,1,43.68666667,24.52333333
ART1,AR,1,T,IXPA,7/28/18,8/5/18,1,8,1,43.68666667,24.52333333
ART1,AR,1,T,IXPA,7/28/18,8/5/18,1,8,1,43.68666667,24.52333333
ART1,AR,1,T,DEVA,7/28/18,8/5/18,1,8,1,43.68666667,24.52333333
ART1,AR,1,T,DEVA,7/28/18,8/5/18,1,8,1,43.68666667,24.52333333
ART1,AR,1,T,DEVA,7/28/18,8/5/18,1,8,1,43.68666667,24.52333333
ART1,AR,1,T,DEVA,7/28/18,8/5/18,1,8,1,43.68666667,24.52333333
ART1,AR,1,T,DEVA,7/28/18,8/5/18,1,8,1,43.68666667,24.52333333
ART1,AR,1,T,DEVA,7/28/18,8/5/18,1,8,1,43.68666667,24.52333333
ART1,AR,1,T,DEVA,7/28/18,8/5/18,1,8,1,43.68666667,24.52333333
ART1,AR,1,T,DEVA,7/28/18,8/5/18,1,8,1,43.68666667,24.52333333
ART1,AR,1,T,DEVA,7/28/18,8/5/18,1,8,1,43.68666667,24.52333333
ART1,AR,1,T,DEVA,7/28/18,8/5/18,1,8,1,43.68666667,24.52333333
ART1,AR,1,T,DEVA,7/28/18,8/5/18,1,8,1,43.68666667,24.52333333
ART1,AR,1,T,DEVA,7/28/18,8/5/18,1,8,1,43.68666667,24.52333333
ART1,AR,1,T,DEVA,7/28/18,8/5/18,1,8,1,43.68666667,24.52333333
ART1,AR,1,T,DEVA,7/28/18,8/5/18,1,8,1,43.68666667,24.52333333
ART1,AR,1,T,DEVA,7/28/18,8/5/18,1,8,1,43.68666667,24.52333333
ART1,AR,1,T,DEVA,7/28/18,8/5/18,1,8,1,43.68666667,24.52333333
ART1,AR,1,T,DEVA,7/28/18,8/5/18,1,8,1,43.68666667,24.52333333
ART1,AR,1,T,DEVA,7/28/18,8/5/18,1,8,1,43.68666667,24.52333333
ART1,AR,1,T,DEVA,7/28/18,8/5/18,1,8,1,43.68666667,24.52333333
ART1,AR,1,T,DEVA,7/28/18,8/5/18,1,8,1,43.68666667,24.52333333
ART1,AR,1,T,DEVA,7/28/18,8/5/18,1,8,1,43.68666667,24.52333333
ART1,AR,1,T,DEVA,7/28/18,8/5/18,1,8,1,43.68666667,24.52333333
ART1,AR,1,T,DEVA,7/28/18,8/5/18,1,8,1,43.68666667,24.52333333
ART1,AR,1,T,DEVA,7/28/18,8/5/18,1,8,1,43.68666667,24.52333333
ART1,AR,1,T,DEVA,7/28/18,8/5/18,1,8,1,43.68666667,24.52333333
ART1,AR,1,T,DEVA,7/28/18,8/5/18,1,8,1,43.68666667,24.52333333
ART1,AR,1,T,DEVA,7/28/18,8/5/18,1,8,1,43.68666667,24.52333333
ART1,AR,1,T,IXPA,7/28/18,8/5/18,1,8,1,43.68666667,24.52333333
ART1,AR,1,T,IXPA,7/28/18,8/5/18,1,8,1,43.68666667,24.52333333
ART1,AR,1,T,IXPA,7/28/18,8/5/18,1,8,1,43.68666667,24.52333333
ART1,AR,1,T,IXPA,7/28/18,8/5/18,1,8,1,43.68666667,24.52333333
ART1,AR,1,T,IXPA,7/28/18,8/5/18,1,8,1,43.68666667,24.52333333
ART1,AR,1,T,IXPA,7/28/18,8/5/18,1,8,1,43.68666667,24.52333333
ART1,AR,1,T,IXPA,7/28/18,8/5/18,1,8,1,43.68666667,24.52333333
ART1,AR,1,T,IXPA,7/28/18,8/5/18,1,8,1,43.68666667,24.52333333
ART1,AR,1,T,IXPA,7/28/18,8/5/18,1,8,1,43.68666667,24.52333333
ART1,AR,1,T,IXPA,7/28/18,8/5/18,1,8,1,43.68666667,24.52333333
ART1,AR,1,T,IXPA,7/28/18,8/5/18,1,8,1,43.68666667,24.52333333
ART1,AR,1,T,IXPA,7/28/18,8/5/18,1,8,1,43.68666667,24.52333333
ART1,AR,1,T,IXPA,7/28/18,8/5/18,1,8,1,43.68666667,24.52333333
ART1,AR,1,T,IXPA,7/28/18,8/5/18,1,8,1,43.68666667,24.52333333
ART1,AR,1,T,IXPA,7/28/18,8/5/18,1,8,1,43.68666667,24.52333333
ART1,AR,1,T,IXPA,7/28/18,8/5/18,1,8,1,43.68666667,24.52333333
ART1,AR,1,T,IXPA,7/28/18,8/5/18,1,8,1,43.68666667,24.52333333
ART1,AR,1,T,IXPA,7/28/18,8/5/18,1,8,1,43.68666667,24.52333333
ART1,AR,1,T,IXPA,7/28/18,8/5/18,1,8,1,43.68666667,24.52333333
ART1,AR,1,T,IXPA,7/28/18,8/5/18,1,8,1,43.68666667,24.52333333
ART1,AR,1,T,IXPA,7/28/18,8/5/18,1,8,1,43.68666667,24.52333333
ART1,AR,1,T,IXPA,7/28/18,8/5/18,1,8,1,43.68666667,24.52333333
ART1,AR,1,T,IXPA,7/28/18,8/5/18,1,8,1,43.68666667,24.52333333
ART1,AR,1,T,IXPA,7/28/18,8/5/18,1,8,1,43.68666667,24.52333333
ART1,AR,1,T,IXPA,7/28/18,8/5/18,1,8,1,43.68666667,24.52333333
ART1,AR,1,T,IXPA,7/28/18,8/5/18,1,8,1,43.68666667,24.52333333
ART1,AR,1,T,IXPA,7/28/18,8/5/18,1,8,1,43.68666667,24.52333333
ART1,AR,1,T,IXPA,7/28/18,8/5/18,1,8,1,43.68666667,24.52333333
ART1,AR,1,T,IXPA,7/28/18,8/5/18,1,8,1,43.68666667,24.52333333
ART1,AR,1,T,IXPA,7/28/18,8/5/18,1,8,1,43.68666667,24.52333333
ART1,AR,1,T,IXPA,7/28/18,8/5/18,1,8,1,43.68666667,24.52333333
ART1,AR,1,T,IXPA,7/28/18,8/5/18,1,8,1,43.68666667,24.52333333
ART1,AR,1,T,IXPA,7/28/18,8/5/18,1,8,1,43.68666667,24.52333333
ART1,AR,1,T,IXPA,7/28/18,8/5/18,1,8,1,43.68666667,24.52333333
ART1,AR,1,T,DEVA,7/28/18,8/12/18,1,15,1,39.75333333,24.59666667
ART1,AR,1,T,DEVA,7/28/18,8/12/18,1,15,1,39.75333333,24.59666667
ART1,AR,1,T,DEVA,7/28/18,8/12/18,1,15,1,39.75333333,24.59666667
ART1,AR,1,T,DEVA,7/28/18,8/12/18,1,15,1,39.75333333,24.59666667
ART1,AR,1,T,DEVA,7/28/18,8/12/18,1,15,1,39.75333333,24.59666667
ART1,AR,1,T,DEVA,7/28/18,8/12/18,1,15,1,39.75333333,24.59666667
ART1,AR,1,T,DEVA,7/28/18,8/12/18,1,15,1,39.75333333,24.59666667
ART1,AR,1,T,DEVA,7/28/18,8/12/18,1,15,1,39.75333333,24.59666667
ART1,AR,1,T,DEVA,7/28/18,8/12/18,1,15,1,39.75333333,24.59666667
ART1,AR,1,T,IXPA,7/28/18,8/12/18,1,15,1,39.75333333,24.59666667
ART1,AR,1,T,IXPA,7/28/18,8/12/18,1,15,1,39.75333333,24.59666667
ART1,AR,1,T,IXPA,7/28/18,8/12/18,1,15,1,39.75333333,24.59666667
ART1,AR,1,T,IXPA,7/28/18,8/12/18,1,15,1,39.75333333,24.59666667
ART1,AR,1,T,IXPA,7/28/18,8/12/18,1,15,1,39.75333333,24.59666667
ART1,AR,1,T,IXPA,7/28/18,8/12/18,1,15,1,39.75333333,24.59666667
ART1,AR,1,T,IXPA,7/28/18,8/12/18,1,15,1,39.75333333,24.59666667
ART1,AR,1,T,IXPA,7/28/18,8/12/18,1,15,1,39.75333333,24.59666667
ART1,AR,1,T,IXPA,7/28/18,8/12/18,1,15,1,39.75333333,24.59666667
ART1,AR,1,T,IXPA,7/28/18,8/12/18,1,15,1,39.75333333,24.59666667
ART1,AR,1,T,IXPA,7/28/18,8/12/18,1,15,1,39.75333333,24.59666667
ART1,AR,1,T,DEVA,7/28/18,8/12/18,1,15,1,39.75333333,24.59666667
ART1,AR,1,T,DEVA,7/28/18,8/12/18,1,15,1,39.75333333,24.59666667
ART1,AR,1,T,DEVA,7/28/18,8/12/18,1,15,1,39.75333333,24.59666667
ART1,AR,1,T,DEVA,7/28/18,8/12/18,1,15,1,39.75333333,24.59666667
ART1,AR,1,T,DEVA,7/28/18,8/12/18,1,15,1,39.75333333,24.59666667
ART1,AR,1,T,DEVA,7/28/18,8/12/18,1,15,1,39.75333333,24.59666667
ART1,AR,1,T,DEVA,7/28/18,8/12/18,1,15,1,39.75333333,24.59666667
ART1,AR,1,T,DEVA,7/28/18,8/12/18,1,15,1,39.75333333,24.59666667
ART1,AR,1,T,DEVA,7/28/18,8/12/18,1,15,1,39.75333333,24.59666667
ART1,AR,1,T,DEVA,7/28/18,8/12/18,1,15,1,39.75333333,24.59666667
ART1,AR,1,T,DEVA,7/28/18,8/12/18,1,15,1,39.75333333,24.59666667
ART1,AR,1,T,DEVA,7/28/18,8/12/18,1,15,1,39.75333333,24.59666667
ART1,AR,1,T,DEVA,7/28/18,8/12/18,1,15,1,39.75333333,24.59666667
ART1,AR,1,T,IXPA,7/28/18,8/12/18,1,15,1,39.75333333,24.59666667
ART1,AR,1,T,IXPA,7/28/18,8/12/18,1,15,1,39.75333333,24.59666667
ART1,AR,1,T,IXPA,7/28/18,8/12/18,1,15,1,39.75333333,24.59666667
ART1,AR,1,T,IXPA,7/28/18,8/12/18,1,15,1,39.75333333,24.59666667
ART1,AR,1,T,IXPA,7/28/18,8/12/18,1,15,1,39.75333333,24.59666667
ART1,AR,1,T,IXPA,7/28/18,8/12/18,1,15,1,39.75333333,24.59666667
ART1,AR,1,T,IXPA,7/28/18,8/12/18,1,15,1,39.75333333,24.59666667
ART1,AR,1,T,IXPA,7/28/18,8/12/18,1,15,1,39.75333333,24.59666667
ART1,AR,1,T,IXPA,7/28/18,8/12/18,1,15,1,39.75333333,24.59666667
ART1,AR,1,T,DEVA,7/28/18,8/12/18,1,15,1,39.75333333,24.59666667
ART1,AR,1,T,DEVA,7/28/18,8/12/18,1,15,1,39.75333333,24.59666667
ART1,AR,1,T,DEVA,7/28/18,8/12/18,1,15,1,39.75333333,24.59666667
ART1,AR,1,T,DEVA,7/28/18,8/12/18,1,15,1,39.75333333,24.59666667
ART1,AR,1,T,DEVA,7/28/18,8/12/18,1,15,1,39.75333333,24.59666667
ART1,AR,1,T,DEVA,7/28/18,8/12/18,1,15,1,39.75333333,24.59666667
ART1,AR,1,T,DEVA,7/28/18,8/12/18,1,15,1,39.75333333,24.59666667
ART1,AR,1,T,DEVA,7/28/18,8/12/18,1,15,1,39.75333333,24.59666667
ART1,AR,1,T,DEVA,7/28/18,8/12/18,1,15,1,39.75333333,24.59666667
ART1,AR,1,T,IXPA,7/28/18,8/12/18,1,15,1,39.75333333,24.59666667
ART1,AR,1,T,IXPA,7/28/18,8/12/18,1,15,1,39.75333333,24.59666667
ART1,AR,1,T,IXPA,7/28/18,8/12/18,1,15,1,39.75333333,24.59666667
ART1,AR,1,T,IXPA,7/28/18,8/12/18,1,15,1,39.75333333,24.59666667
ART1,AR,1,T,IXPA,7/28/18,8/12/18,1,15,1,39.75333333,24.59666667
ART1,AR,1,T,IXPA,7/28/18,8/12/18,1,15,1,39.75333333,24.59666667
ART1,AR,1,T,DEVA,7/28/18,8/19/18,1,22,1,41.56666667,23.06333333
ART1,AR,1,T,DEVA,7/28/18,8/19/18,1,22,1,41.56666667,23.06333333
ART1,AR,1,T,DEVA,7/28/18,8/19/18,1,22,1,41.56666667,23.06333333
ART1,AR,1,T,DEVA,7/28/18,8/19/18,1,22,1,41.56666667,23.06333333
ART1,AR,1,T,DEVA,7/28/18,8/19/18,1,22,1,41.56666667,23.06333333
ART1,AR,1,T,DEVA,7/28/18,8/19/18,1,22,1,41.56666667,23.06333333
ART1,AR,1,T,DEVA,7/28/18,8/26/18,1,29,1,38.69333333,23.11666667
ART1,AR,1,T,DEVA,7/28/18,8/26/18,1,29,1,38.69333333,23.11666667
ART1,AR,1,T,DEVA,7/28/18,8/26/18,1,29,1,38.69333333,23.11666667
ART1,AR,1,T,DEVA,7/28/18,8/26/18,1,29,1,38.69333333,23.11666667
ART1,AR,1,T,DEVA,7/28/18,8/26/18,1,29,1,38.69333333,23.11666667
ART1,AR,1,T,DEVA,7/28/18,9/2/18,1,36,1,39.86666667,24.10666667
ART2,AR,2,T,DEVA,7/28/18,8/5/18,1,8,1,42.87333333,23.42666667
ART2,AR,2,T,DEVA,7/28/18,8/5/18,1,8,1,42.87333333,23.42666667
ART2,AR,2,T,DEVA,7/28/18,8/5/18,1,8,1,42.87333333,23.42666667
ART2,AR,2,T,DEVA,7/28/18,8/5/18,1,8,1,42.87333333,23.42666667
ART2,AR,2,T,DEVA,7/28/18,8/5/18,1,8,1,42.87333333,23.42666667
ART2,AR,2,T,DEVA,7/28/18,8/5/18,1,8,1,42.87333333,23.42666667
ART2,AR,2,T,DEVA,7/28/18,8/5/18,1,8,1,42.87333333,23.42666667
ART2,AR,2,T,DEVA,7/28/18,8/5/18,1,8,1,42.87333333,23.42666667
ART2,AR,2,T,DEVA,7/28/18,8/5/18,1,8,1,42.87333333,23.42666667
ART2,AR,2,T,DEVA,7/28/18,8/5/18,1,8,1,42.87333333,23.42666667
ART2,AR,2,T,DEVA,7/28/18,8/5/18,1,8,1,42.87333333,23.42666667
ART2,AR,2,T,DEVA,7/28/18,8/5/18,1,8,1,42.87333333,23.42666667
ART2,AR,2,T,DEVA,7/28/18,8/5/18,1,8,1,42.87333333,23.42666667
ART2,AR,2,T,DEVA,7/28/18,8/5/18,1,8,1,42.87333333,23.42666667
ART2,AR,2,T,DEVA,7/28/18,8/5/18,1,8,1,42.87333333,23.42666667
ART2,AR,2,T,DEVA,7/28/18,8/5/18,1,8,1,42.87333333,23.42666667
ART2,AR,2,T,DEVA,7/28/18,8/5/18,1,8,1,42.87333333,23.42666667
ART2,AR,2,T,DEVA,7/28/18,8/5/18,1,8,1,42.87333333,23.42666667
ART2,AR,2,T,DEVA,7/28/18,8/5/18,1,8,1,42.87333333,23.42666667
ART2,AR,2,T,DEVA,7/28/18,8/5/18,1,8,1,42.87333333,23.42666667
ART2,AR,2,T,DEVA,7/28/18,8/5/18,1,8,1,42.87333333,23.42666667
ART2,AR,2,T,DEVA,7/28/18,8/5/18,1,8,1,42.87333333,23.42666667
ART2,AR,2,T,DEVA,7/28/18,8/5/18,1,8,1,42.87333333,23.42666667
ART2,AR,2,T,DEVA,7/28/18,8/5/18,1,8,1,42.87333333,23.42666667
ART2,AR,2,T,IXPA,7/28/18,8/5/18,1,8,1,42.87333333,23.42666667
ART2,AR,2,T,IXPA,7/28/18,8/5/18,1,8,1,42.87333333,23.42666667
ART2,AR,2,T,IXPA,7/28/18,8/5/18,1,8,1,42.87333333,23.42666667
ART2,AR,2,T,IXPA,7/28/18,8/5/18,1,8,1,42.87333333,23.42666667
ART2,AR,2,T,IXPA,7/28/18,8/5/18,1,8,1,42.87333333,23.42666667
ART2,AR,2,T,IXPA,7/28/18,8/5/18,1,8,1,42.87333333,23.42666667
ART2,AR,2,T,IXPA,7/28/18,8/5/18,1,8,1,42.87333333,23.42666667
ART2,AR,2,T,IXPA,7/28/18,8/5/18,1,8,1,42.87333333,23.42666667
ART2,AR,2,T,IXPA,7/28/18,8/5/18,1,8,1,42.87333333,23.42666667
ART2,AR,2,T,IXPA,7/28/18,8/5/18,1,8,1,42.87333333,23.42666667
ART2,AR,2,T,IXPA,7/28/18,8/5/18,1,8,1,42.87333333,23.42666667
ART2,AR,2,T,IXPA,7/28/18,8/5/18,1,8,1,42.87333333,23.42666667
ART2,AR,2,T,IXPA,7/28/18,8/5/18,1,8,1,42.87333333,23.42666667
ART2,AR,2,T,IXPA,7/28/18,8/5/18,1,8,1,42.87333333,23.42666667
ART2,AR,2,T,IXPA,7/28/18,8/5/18,1,8,1,42.87333333,23.42666667
ART2,AR,2,T,IXPA,7/28/18,8/5/18,1,8,1,42.87333333,23.42666667
ART2,AR,2,T,IXPA,7/28/18,8/5/18,1,8,1,42.87333333,23.42666667
